0,3658.61884765625,3773.33505859375,30.27000000000001,1,1,1000
1,4120.6126953125,3802.63564453125,26.870000000000005,1,1,1000
2,3549.369384765625,3418.088427734375,26.890000000000015,1,1,1000
3,3874.94697265625,2924.1169921875,26.870000000000005,1,1,1000
4,3053.13857421875,2610.860595703125,26.870000000000005,1,1,1000
5,2850.73984375,2943.788720703125,26.850000000000023,1,1,1000
6,2746.793994140625,3094.75390625,26.839999999999975,1,1,1000
7,3566.6443359375,2729.76826171875,26.829999999999984,1,1,1000
8,3066.93818359375,2652.759033203125,26.819999999999993,1,1,1000
9,2421.97099609375,2766.181201171875,26.829999999999984,1,1,1000
10,2646.146484375,2609.616650390625,26.849999999999966,1,1,1000
11,2543.123779296875,2628.340869140625,26.819999999999936,1,1,1000
12,3130.44111328125,2437.641845703125,26.82000000000005,1,1,1000
13,2252.382861328125,2687.031005859375,26.799999999999955,1,1,1000
14,2378.62841796875,2521.783203125,26.809999999999945,1,1,1000
15,3212.788232421875,2475.176220703125,26.789999999999964,1,1,1000
16,2306.01640625,2823.109716796875,26.809999999999945,1,1,1000
17,2582.209423828125,2287.0699462890625,26.800000000000068,1,1,1000
18,3509.014404296875,2632.321630859375,26.800000000000068,1,1,1000
19,3236.332275390625,2520.503271484375,26.779999999999973,1,1,1000
20,2229.790185546875,2335.79365234375,26.819999999999936,1,1,1000
21,2638.522607421875,2652.686572265625,26.809999999999945,1,1,1000
22,2669.884375,2431.707568359375,26.81000000000006,1,1,1000
23,2518.869921875,2624.253466796875,26.829999999999927,1,1,1000
24,2678.10234375,2279.28623046875,26.789999999999964,1,1,1000
25,2739.672998046875,2350.967138671875,26.799999999999955,1,1,1000
26,2653.72421875,2373.851708984375,26.81000000000006,1,1,1000
27,2702.719091796875,2639.69169921875,26.779999999999973,1,1,1000
28,2516.674365234375,2491.543017578125,26.809999999999945,1,1,1000
29,2453.154736328125,2527.82841796875,26.799999999999955,1,1,1000
30,3021.136181640625,2562.698876953125,26.82000000000005,1,1,1000
31,2724.736669921875,2676.578515625,26.839999999999918,1,1,1000
32,2725.72490234375,2901.961767578125,26.819999999999936,1,1,1000
33,2293.1161376953123,2584.63876953125,26.829999999999927,1,1,1000
34,2444.120361328125,2673.7268798828127,26.810000000000173,1,1,1000
35,2759.6080078125,2438.28037109375,26.810000000000173,1,1,1000
36,2392.435693359375,3046.314599609375,26.799999999999955,1,1,1000
37,3204.16044921875,2629.8504150390627,26.789999999999964,1,1,1000
38,3153.0747314453124,2364.24560546875,26.779999999999973,1,1,1000
39,2121.9468505859377,2287.855908203125,26.809999999999945,1,1,1000
40,2825.7646484375,2646.44541015625,26.799999999999955,1,1,1000
41,3310.66689453125,2453.021142578125,26.769999999999982,1,1,1000
42,2379.34443359375,2520.92490234375,26.769999999999982,1,1,1000
43,2057.841259765625,2949.55078125,26.789999999999964,1,1,1000
44,2441.4595703125,2424.226513671875,26.779999999999973,1,1,1000
45,3034.980322265625,2458.6495361328125,26.799999999999955,1,1,1000
46,2703.607861328125,2581.566748046875,26.789999999999964,1,1,1000
47,2856.64501953125,2432.048779296875,26.809999999999945,1,1,1000
48,3482.330078125,2426.190234375,26.799999999999955,1,1,1000
49,2938.20205078125,2559.573681640625,26.809999999999945,1,1,1000
50,3646.3338134765627,2571.5591796875,26.809999999999945,1,1,1000
51,2257.663232421875,2976.181005859375,26.789999999999964,1,1,1000
52,2469.0037109375,2641.467431640625,26.769999999999982,1,1,1000
53,2230.6276123046873,2352.79228515625,26.800000000000182,1,1,1000
54,2384.963427734375,2893.98642578125,26.779999999999973,1,1,1000
55,2826.78486328125,2733.35302734375,26.79000000000019,1,1,1000
56,2536.494677734375,2508.989599609375,26.800000000000182,1,1,1000
57,2479.323046875,2779.51728515625,26.800000000000182,1,1,1000
58,2254.104443359375,2474.188037109375,26.799999999999955,1,1,1000
59,3008.878515625,2692.1478515625,26.769999999999982,1,1,1000
60,4783.685327148438,3388.501025390625,26.799999999999955,1,1,1000
61,2712.5748046875,2702.6466796875,26.799999999999955,1,1,1000
62,2661.485107421875,2850.13720703125,26.799999999999955,1,1,1000
63,2372.778125,2627.34755859375,26.789999999999964,1,1,1000
64,2735.809765625,2590.636474609375,26.779999999999973,1,1,1000
65,2457.51083984375,2603.909619140625,26.789999999999964,1,1,1000
66,2604.77802734375,2522.016796875,26.789999999999964,1,1,1000
67,4177.658984375,2354.13447265625,26.75,1,1,1000
68,2182.8831298828127,2393.405078125,26.769999999999982,1,1,1000
69,2618.2431640625,2504.51162109375,26.789999999999964,1,1,1000
70,4276.730419921875,2807.200439453125,26.76000000000022,1,1,1000
71,2508.4330078125,2711.471044921875,26.76000000000022,1,1,1000
72,4526.6404296875,2733.203076171875,26.740000000000236,1,1,1000
73,4225.268408203125,2883.11943359375,26.76000000000022,1,1,1000
74,3568.97734375,2706.94990234375,26.789999999999964,1,1,1000
75,3556.88037109375,2577.4785400390624,26.759999999999764,1,1,1000
76,2188.470068359375,2815.0150390625,26.76000000000022,1,1,1000
77,2953.994287109375,2930.03583984375,26.769999999999982,1,1,1000
78,2211.605810546875,2141.35693359375,26.769999999999982,1,1,1000
79,2614.867236328125,2473.775830078125,26.75,1,1,1000
80,2645.83291015625,2320.84404296875,26.75,1,1,1000
81,2363.19130859375,2672.22509765625,26.730000000000018,1,1,1000
82,3420.6763916015625,3033.102197265625,26.75,1,1,1000
83,2298.3628173828124,2627.9970703125,26.740000000000236,1,1,1000
84,2769.945361328125,2434.99560546875,26.75,1,1,1000
85,2527.375146484375,2389.69423828125,26.740000000000236,1,1,1000
86,2481.857373046875,2581.729248046875,26.740000000000236,1,1,1000
87,3173.51416015625,2200.9673095703124,26.75,1,1,1000
88,2894.895068359375,2886.257861328125,26.73999999999978,1,1,1000
89,3527.351123046875,2563.953369140625,26.740000000000236,1,1,1000
90,4128.3078125,2449.812109375,26.730000000000018,1,1,1000
91,2548.6068359375,2250.142822265625,26.75,1,1,1000
92,2307.4856689453127,2414.135693359375,26.740000000000236,1,1,1000
93,2787.5814453125,2298.7231689453124,26.740000000000236,1,1,1000
94,2962.677490234375,2441.7189208984373,26.730000000000018,1,1,1000
95,2919.286083984375,2739.095751953125,26.76000000000022,1,1,1000
